Counter,Date:,Info,Signal type,Time (24h),Network type,dBm,dBm average,Best signal,Percent,Percent average,Data state:,Data activity:,My Location latitude,My Location longitude,Tower Cell ID - short,Tower Cell ID - long,Tower LAC (Local Area Code)
258,5/20/18 * 18:47:22,HAVE MOBILE CONNECTION,mobile,18:47:21,(DC)HSPA+ * 42.2 Mbps,-91,-84,-57,39%,50%,Connected,no activity,45.52433302,12.04733159,44403,27438451,25031
259,5/20/18 * 18:47:32,HAVE MOBILE CONNECTION,mobile,18:47:32,(DC)HSPA+ * 42.2 Mbps,-93,-84,-57,35%,50%,Connected,no activity,45.52433302,12.04733159,44403,27438451,25031
260,5/20/18 * 18:47:42,HAVE MOBILE CONNECTION,mobile,18:47:42,(DC)HSPA+ * 42.2 Mbps,-101,-84,-57,21%,50%,Connected,no activity,45.52433302,12.04733159,44403,27438451,25031
261,5/20/18 * 18:47:52,HAVE MOBILE CONNECTION,mobile,18:47:52,(DC)HSPA+ * 42.2 Mbps,-99,-84,-57,25%,50%,Connected,no activity,45.52433302,12.04733159,44403,27438451,25031
262,5/20/18 * 18:48:2,HAVE MOBILE CONNECTION,mobile,18:48:2,(DC)HSPA+ * 42.2 Mbps,-93,-84,-57,35%,50%,Connected,no activity,45.52433302,12.04733159,41113,27435161,25031
263,5/20/18 * 18:48:12,HAVE MOBILE CONNECTION,mobile,18:48:12,(DC)HSPA+ * 42.2 Mbps,-85,-84,-57,50%,50%,Connected,no activity,45.52433302,12.04733159,41113,27435161,25031
264,5/20/18 * 18:48:22,HAVE MOBILE CONNECTION,mobile,18:48:22,(DC)HSPA+ * 42.2 Mbps,-89,-84,-57,42%,50%,Connected,no activity,45.52433302,12.04733159,44403,27438451,25031
265,5/20/18 * 18:48:32,HAVE MOBILE CONNECTION,mobile,18:48:32,(DC)HSPA+ * 42.2 Mbps,-93,-84,-57,35%,50%,Connected,no activity,45.52433302,12.04733159,44403,27438451,25031
266,5/20/18 * 18:48:43,HAVE MOBILE CONNECTION,mobile,18:48:43,(DC)HSPA+ * 42.2 Mbps,-99,-84,-57,25%,50%,Connected,no activity,45.52433302,12.04733159,11371,27405419,25031
267,5/20/18 * 18:48:53,HAVE MOBILE CONNECTION,mobile,18:48:53,(DC)HSPA+ * 42.2 Mbps,-85,-84,-57,50%,50%,Connected,no activity,45.52433302,12.04733159,11371,27405419,25031
268,5/20/18 * 18:49:3,HAVE MOBILE CONNECTION,mobile,18:49:3,(DC)HSPA+ * 42.2 Mbps,-89,-84,-57,42%,49%,Connected,no activity,45.52433302,12.04733159,11371,27405419,25031
269,5/20/18 * 18:49:13,HAVE MOBILE CONNECTION,mobile,18:49:13,(DC)HSPA+ * 42.2 Mbps,-83,-84,-57,53%,49%,Connected,no activity,45.52433302,12.04733159,11371,27405419,25031
270,5/20/18 * 18:49:23,HAVE MOBILE CONNECTION,mobile,18:49:23,(DC)HSPA+ * 42.2 Mbps,-65,-84,-57,85%,50%,Connected,no activity,45.52433302,12.04733159,11371,27405419,25031
271,5/20/18 * 18:49:33,HAVE MOBILE CONNECTION,mobile,18:49:33,(DC)HSPA+ * 42.2 Mbps,-65,-84,-57,85%,50%,Connected,no activity,45.52433302,12.04733159,11371,27405419,25031
272,5/20/18 * 18:49:43,HAVE MOBILE CONNECTION,mobile,18:49:43,(DC)HSPA+ * 42.2 Mbps,-71,-84,-57,75%,50%,Connected,no activity,45.52433302,12.04733159,11371,27405419,25031
273,5/20/18 * 18:49:53,HAVE MOBILE CONNECTION,mobile,18:49:53,(DC)HSPA+ * 42.2 Mbps,-69,-84,-57,78%,50%,Connected,no activity,45.52433302,12.04733159,11373,27405421,25031
274,5/20/18 * 18:50:3,HAVE MOBILE CONNECTION,mobile,18:50:3,(DC)HSPA+ * 42.2 Mbps,-81,-84,-57,57%,50%,Connected,no activity,45.52433302,12.04733159,11373,27405421,25031
275,5/20/18 * 18:50:14,HAVE MOBILE CONNECTION,mobile,18:50:14,(DC)HSPA+ * 42.2 Mbps,-71,-84,-57,75%,50%,Connected,no activity,45.52433302,12.04733159,11373,27405421,25031
276,5/20/18 * 18:50:24,HAVE MOBILE CONNECTION,mobile,18:50:24,(DC)HSPA+ * 42.2 Mbps,-79,-84,-57,60%,50%,Connected,no activity,45.52433302,12.04733159,11373,27405421,25031
277,5/20/18 * 18:50:34,HAVE MOBILE CONNECTION,mobile,18:50:34,(DC)HSPA+ * 42.2 Mbps,-83,-84,-57,53%,50%,Connected,no activity,45.52433302,12.04733159,11373,27405421,25031
278,5/20/18 * 18:50:44,HAVE MOBILE CONNECTION,mobile,18:50:44,(DC)HSPA+ * 42.2 Mbps,-91,-84,-57,39%,50%,Connected,no activity,45.52433302,12.04733159,11373,27405421,25031
279,5/20/18 * 18:50:54,HAVE MOBILE CONNECTION,mobile,18:50:54,(DC)HSPA+ * 42.2 Mbps,-91,-84,-57,39%,50%,Connected,no activity,45.52433302,12.04733159,11373,27405421,25031
280,5/20/18 * 18:51:4,HAVE MOBILE CONNECTION,mobile,18:51:4,(DC)HSPA+ * 42.2 Mbps,-93,-84,-57,35%,50%,Connected,no activity,45.52433302,12.04733159,11373,27405421,25031
281,5/20/18 * 18:51:14,HAVE MOBILE CONNECTION,mobile,18:51:14,(DC)HSPA+ * 42.2 Mbps,-87,-84,-57,46%,50%,Connected,no activity,45.52433302,12.04733159,11373,27405421,25031
282,5/20/18 * 18:51:24,HAVE MOBILE CONNECTION,mobile,18:51:24,(DC)HSPA+ * 42.2 Mbps,-89,-84,-57,42%,50%,Connected,no activity,45.52433302,12.04733159,11373,27405421,25031
283,5/20/18 * 18:51:35,HAVE MOBILE CONNECTION,mobile,18:51:35,(DC)HSPA+ * 42.2 Mbps,-91,-84,-57,39%,50%,Connected,no activity,45.52433302,12.04733159,11373,27405421,25031
284,5/20/18 * 18:51:45,HAVE MOBILE CONNECTION,mobile,18:51:45,(DC)HSPA+ * 42.2 Mbps,-93,-84,-57,35%,50%,Connected,no activity,45.52433302,12.04733159,11373,27405421,25031
285,5/20/18 * 18:51:55,HAVE MOBILE CONNECTION,mobile,18:51:55,(DC)HSPA+ * 42.2 Mbps,-101,-84,-57,21%,50%,Connected,no activity,45.52433302,12.04733159,11372,27405420,25031
286,5/20/18 * 18:52:6,HAVE MOBILE CONNECTION,mobile,18:52:6,UMTS * 384 kbps,-85,-84,-57,50%,50%,Connected,no activity,45.52433302,12.04733159,11372,27405420,25031
287,5/20/18 * 18:52:18,HAVE MOBILE CONNECTION,mobile,18:52:18,(DC)HSPA+ * 42.2 Mbps,-97,-84,-57,28%,50%,Connected,Unknown,45.52433302,12.04733159,11372,27405420,25031
288,5/20/18 * 18:52:32,HAVE MOBILE CONNECTION,mobile,18:52:32,UMTS * 384 kbps,-91,-84,-57,39%,50%,Connected,no activity,45.52433302,12.04733159,11372,27405420,25031
289,5/20/18 * 18:52:44,HAVE MOBILE CONNECTION,mobile,18:52:44,UMTS * 384 kbps,-95,-84,-57,32%,50%,Connected,no activity,45.52433302,12.04733159,31991,27229431,25021
290,5/20/18 * 18:52:54,HAVE MOBILE CONNECTION,mobile,18:52:54,(DC)HSPA+ * 42.2 Mbps,-97,-84,-57,28%,49%,Connected,no activity,45.52433302,12.04733159,31991,27229431,25021
291,5/20/18 * 18:53:4,HAVE MOBILE CONNECTION,mobile,18:53:4,(DC)HSPA+ * 42.2 Mbps,-93,-84,-57,35%,49%,Connected,no activity,45.52433302,12.04733159,31991,27229431,25021
292,5/20/18 * 18:53:17,HAVE MOBILE CONNECTION,mobile,18:53:17,(DC)HSPA+ * 42.2 Mbps,-91,-84,-57,39%,49%,Connected,Unknown,45.52433302,12.04733159,31991,27229431,25021
293,5/20/18 * 18:53:29,HAVE MOBILE CONNECTION,mobile,18:53:29,(DC)HSPA+ * 42.2 Mbps,-91,-84,-57,39%,49%,Connected,no activity,45.52433302,12.04733159,31991,27229431,25021
294,5/20/18 * 18:53:39,HAVE MOBILE CONNECTION,mobile,18:53:39,(DC)HSPA+ * 42.2 Mbps,-83,-84,-57,53%,49%,Connected,no activity,45.52433302,12.04733159,31991,27229431,25021
295,5/20/18 * 18:53:58,HAVE MOBILE CONNECTION,mobile,18:53:58,(DC)HSPA+ * 42.2 Mbps,-75,-84,-57,67%,49%,Connected,Unknown,45.52433302,12.04733159,31991,27229431,25021
296,5/20/18 * 18:54:10,HAVE MOBILE CONNECTION,mobile,18:54:10,(DC)HSPA+ * 42.2 Mbps,-69,-84,-57,78%,50%,Connected,Unknown,45.52433302,12.04733159,1277,27198717,25021
297,5/20/18 * 18:54:20,HAVE MOBILE CONNECTION,mobile,18:54:20,(DC)HSPA+ * 42.2 Mbps,-69,-84,-57,78%,50%,Connected,no activity,45.52433302,12.04733159,1277,27198717,25021
298,5/20/18 * 18:54:31,HAVE MOBILE CONNECTION,mobile,18:54:31,(DC)HSPA+ * 42.2 Mbps,-75,-84,-57,67%,50%,Connected,no activity,45.52433302,12.04733159,31993,27229433,25021
299,5/20/18 * 18:54:41,HAVE MOBILE CONNECTION,mobile,18:54:41,(DC)HSPA+ * 42.2 Mbps,-87,-84,-57,46%,50%,Connected,no activity,45.52433302,12.04733159,31993,27229433,25021
300,5/20/18 * 18:54:51,HAVE MOBILE CONNECTION,mobile,18:54:51,(DC)HSPA+ * 42.2 Mbps,-73,-84,-57,71%,50%,Connected,no activity,45.52433302,12.04733159,31993,27229433,25021
301,5/20/18 * 18:55:1,HAVE MOBILE CONNECTION,mobile,18:55:1,(DC)HSPA+ * 42.2 Mbps,-85,-84,-57,50%,50%,Connected,no activity,45.52433302,12.04733159,31993,27229433,25021
302,5/20/18 * 18:55:11,HAVE MOBILE CONNECTION,mobile,18:55:11,(DC)HSPA+ * 42.2 Mbps,-81,-84,-57,57%,50%,Connected,no activity,45.52433302,12.04733159,31993,27229433,25021
303,5/20/18 * 18:55:21,HAVE MOBILE CONNECTION,mobile,18:55:21,(DC)HSPA+ * 42.2 Mbps,-81,-84,-57,57%,50%,Connected,no activity,45.52433302,12.04733159,31993,27229433,25021
304,5/20/18 * 18:55:31,HAVE MOBILE CONNECTION,mobile,18:55:31,(DC)HSPA+ * 42.2 Mbps,-85,-84,-57,50%,50%,Connected,no activity,45.52433302,12.04733159,32211,27229651,25021
305,5/20/18 * 18:55:42,HAVE MOBILE CONNECTION,mobile,18:55:42,UMTS * 384 kbps,-89,-84,-57,42%,50%,Connected,no activity,45.52433302,12.04733159,31993,27229433,25021
306,5/20/18 * 18:55:52,HAVE MOBILE CONNECTION,mobile,18:55:52,(DC)HSPA+ * 42.2 Mbps,-91,-84,-57,39%,50%,Connected,no activity,45.52433302,12.04733159,65535,2147483647,65535
307,5/20/18 * 18:56:2,HAVE MOBILE CONNECTION,mobile,18:56:2,(DC)HSPA+ * 42.2 Mbps,-91,-84,-57,39%,50%,Connected,no activity,45.52433302,12.04733159,31993,27229433,25021
308,5/20/18 * 18:56:12,HAVE MOBILE CONNECTION,mobile,18:56:12,(DC)HSPA+ * 42.2 Mbps,-85,-84,-57,50%,50%,Connected,no activity,45.52433302,12.04733159,32211,27229651,25021
309,5/20/18 * 18:56:22,HAVE MOBILE CONNECTION,mobile,18:56:22,(DC)HSPA+ * 42.2 Mbps,-91,-84,-57,39%,50%,Connected,no activity,45.52433302,12.04733159,31993,27229433,25021
310,5/20/18 * 18:56:32,HAVE MOBILE CONNECTION,mobile,18:56:32,(DC)HSPA+ * 42.2 Mbps,-97,-84,-57,28%,50%,Connected,no activity,45.52433302,12.04733159,32211,27229651,25021
311,5/20/18 * 18:56:42,HAVE MOBILE CONNECTION,mobile,18:56:42,(DC)HSPA+ * 42.2 Mbps,-109,-84,-57,7%,49%,Connected,no activity,45.52433302,12.04733159,31993,27229433,25021
312,5/20/18 * 18:56:52,HAVE MOBILE CONNECTION,mobile,18:56:52,(DC)HSPA+ * 42.2 Mbps,-107,-84,-57,10%,49%,Connected,no activity,45.52433302,12.04733159,41571,27239011,25021
313,5/20/18 * 18:57:2,HAVE MOBILE CONNECTION,mobile,18:57:2,(DC)HSPA+ * 42.2 Mbps,-99,-84,-57,25%,49%,Connected,no activity,45.52433302,12.04733159,41571,27239011,25021
314,5/20/18 * 18:57:13,HAVE MOBILE CONNECTION,mobile,18:57:13,(DC)HSPA+ * 42.2 Mbps,-91,-84,-57,39%,49%,Connected,Unknown,45.52433302,12.04733159,41571,27239011,25021
315,5/20/18 * 18:57:26,HAVE MOBILE CONNECTION,mobile,18:57:26,(DC)HSPA+ * 42.2 Mbps,-83,-84,-57,53%,49%,Connected,Unknown,45.45829986,11.99394729,41027,27238467,25021
316,5/20/18 * 18:57:37,HAVE MOBILE CONNECTION,mobile,18:57:37,(DC)HSPA+ * 42.2 Mbps,-83,-84,-57,53%,49%,Connected,no activity,45.45829986,11.99394729,41027,27238467,25021
317,5/20/18 * 18:57:48,HAVE MOBILE CONNECTION,mobile,18:57:48,(DC)HSPA+ * 42.2 Mbps,-73,-84,-57,71%,49%,Connected,Unknown,45.45829986,11.99394729,41027,27238467,25021
318,5/20/18 * 18:58:0,HAVE MOBILE CONNECTION,mobile,18:58:0,UMTS * 384 kbps,-75,-84,-57,67%,49%,Connected,Unknown,45.45829986,11.99394729,41028,27238468,25021
319,5/20/18 * 18:58:17,HAVE MOBILE CONNECTION,mobile,18:58:17,UMTS * 384 kbps,-79,-84,-57,60%,49%,Connected,no activity,45.45829986,11.99394729,41028,27238468,25021
320,5/20/18 * 18:58:27,HAVE MOBILE CONNECTION,mobile,18:58:27,(DC)HSPA+ * 42.2 Mbps,-89,-84,-57,42%,49%,Connected,no activity,45.45829986,11.99394729,41572,27239012,25021
321,5/20/18 * 18:58:37,HAVE MOBILE CONNECTION,mobile,18:58:37,(DC)HSPA+ * 42.2 Mbps,-91,-84,-57,39%,49%,Connected,no activity,45.45829986,11.99394729,41572,27239012,25021
322,5/20/18 * 18:58:47,HAVE MOBILE CONNECTION,mobile,18:58:47,(DC)HSPA+ * 42.2 Mbps,-93,-84,-57,35%,49%,Connected,no activity,45.45829986,11.99394729,37102,27234542,25021
323,5/20/18 * 18:58:57,HAVE MOBILE CONNECTION,mobile,18:58:57,(DC)HSPA+ * 42.2 Mbps,-87,-84,-57,46%,49%,Connected,no activity,45.45829986,11.99394729,37102,27234542,25021
324,5/20/18 * 18:59:8,HAVE MOBILE CONNECTION,mobile,18:59:8,(DC)HSPA+ * 42.2 Mbps,-79,-84,-57,60%,49%,Connected,no activity,45.45829986,11.99394729,37102,27234542,25021
325,5/20/18 * 18:59:18,HAVE MOBILE CONNECTION,mobile,18:59:18,(DC)HSPA+ * 42.2 Mbps,-81,-84,-57,57%,49%,Connected,no activity,45.45829986,11.99394729,37102,27234542,25021
326,5/20/18 * 18:59:28,HAVE MOBILE CONNECTION,mobile,18:59:28,(DC)HSPA+ * 42.2 Mbps,-79,-84,-57,60%,49%,Connected,no activity,45.45829986,11.99394729,37102,27234542,25021
327,5/20/18 * 18:59:38,HAVE MOBILE CONNECTION,mobile,18:59:38,(DC)HSPA+ * 42.2 Mbps,-79,-84,-57,60%,49%,Connected,no activity,45.45829986,11.99394729,37102,27234542,25021
328,5/20/18 * 18:59:48,HAVE MOBILE CONNECTION,mobile,18:59:48,(DC)HSPA+ * 42.2 Mbps,-85,-84,-57,50%,49%,Connected,no activity,45.45829986,11.99394729,37102,27234542,25021
329,5/20/18 * 18:59:58,HAVE MOBILE CONNECTION,mobile,18:59:58,(DC)HSPA+ * 42.2 Mbps,-79,-84,-57,60%,49%,Connected,no activity,45.45829986,11.99394729,37091,27234531,25021
330,5/20/18 * 19:0:8,HAVE MOBILE CONNECTION,mobile,19:0:8,(DC)HSPA+ * 42.2 Mbps,-85,-84,-57,50%,49%,Connected,no activity,45.45829986,11.99394729,30961,27228401,25021
331,5/20/18 * 19:0:18,HAVE MOBILE CONNECTION,mobile,19:0:18,(DC)HSPA+ * 42.2 Mbps,-85,-84,-57,50%,49%,Connected,no activity,45.45829986,11.99394729,30961,27228401,25021
332,5/20/18 * 19:0:29,HAVE MOBILE CONNECTION,mobile,19:0:28,(DC)HSPA+ * 42.2 Mbps,-89,-84,-57,42%,49%,Connected,no activity,45.45829986,11.99394729,30961,27228401,25021
333,5/20/18 * 19:0:39,HAVE MOBILE CONNECTION,mobile,19:0:39,(DC)HSPA+ * 42.2 Mbps,-79,-84,-57,60%,49%,Connected,no activity,45.45829986,11.99394729,30961,27228401,25021
334,5/20/18 * 19:0:49,HAVE MOBILE CONNECTION,mobile,19:0:49,(DC)HSPA+ * 42.2 Mbps,-87,-84,-57,46%,49%,Connected,no activity,45.45829986,11.99394729,30961,27228401,25021
335,5/20/18 * 19:1:7,HAVE MOBILE CONNECTION,mobile,19:1:7,(DC)HSPA+ * 42.2 Mbps,-87,-84,-57,46%,49%,Connected,Unknown,45.45829986,11.99394729,30961,27228401,25021
336,5/20/18 * 19:1:18,HAVE MOBILE CONNECTION,mobile,19:1:18,(DC)HSPA+ * 42.2 Mbps,-89,-84,-57,42%,49%,Connected,Unknown,45.45829986,11.99394729,30961,27228401,25021
337,5/20/18 * 19:1:28,HAVE MOBILE CONNECTION,mobile,19:1:28,(DC)HSPA+ * 42.2 Mbps,-83,-84,-57,53%,49%,Connected,no activity,45.45829986,11.99394729,30961,27228401,25021
338,5/20/18 * 19:1:44,HAVE MOBILE CONNECTION,mobile,19:1:44,(DC)HSPA+ * 42.2 Mbps,-71,-84,-57,75%,49%,Connected,Unknown,45.45829986,11.99394729,30962,27228402,25021
339,5/20/18 * 19:1:55,HAVE MOBILE CONNECTION,mobile,19:1:54,UMTS * 384 kbps,-69,-84,-57,78%,49%,Connected,Unknown,45.45829986,11.99394729,30962,27228402,25021
340,5/20/18 * 19:2:5,HAVE MOBILE CONNECTION,mobile,19:2:5,(DC)HSPA+ * 42.2 Mbps,-75,-84,-57,67%,50%,Connected,no activity,45.45829986,11.99394729,2458,27199898,25021
341,5/20/18 * 19:2:15,HAVE MOBILE CONNECTION,mobile,19:2:15,(DC)HSPA+ * 42.2 Mbps,-75,-84,-57,67%,50%,Connected,no activity,45.45829986,11.99394729,2458,27199898,25021
342,5/20/18 * 19:2:25,HAVE MOBILE CONNECTION,mobile,19:2:25,(DC)HSPA+ * 42.2 Mbps,-91,-84,-57,39%,50%,Connected,no activity,45.45829986,11.99394729,6158,27203598,25021
343,5/20/18 * 19:2:35,HAVE MOBILE CONNECTION,mobile,19:2:35,(DC)HSPA+ * 42.2 Mbps,-97,-84,-57,28%,50%,Connected,no activity,45.45829986,11.99394729,6158,27203598,25021
344,5/20/18 * 19:2:45,HAVE MOBILE CONNECTION,mobile,19:2:45,(DC)HSPA+ * 42.2 Mbps,-75,-84,-57,67%,50%,Connected,no activity,45.45829986,11.99394729,6158,27203598,25021
345,5/20/18 * 19:2:55,HAVE MOBILE CONNECTION,mobile,19:2:55,(DC)HSPA+ * 42.2 Mbps,-81,-84,-57,57%,50%,Connected,no activity,45.45829986,11.99394729,6158,27203598,25021
346,5/20/18 * 19:3:6,HAVE MOBILE CONNECTION,mobile,19:3:5,(DC)HSPA+ * 42.2 Mbps,-77,-84,-57,64%,50%,Connected,no activity,45.45829986,11.99394729,6158,27203598,25021
347,5/20/18 * 19:3:16,HAVE MOBILE CONNECTION,mobile,19:3:16,(DC)HSPA+ * 42.2 Mbps,-79,-84,-57,60%,50%,Connected,no activity,45.45829986,11.99394729,6158,27203598,25021
348,5/20/18 * 19:3:26,HAVE MOBILE CONNECTION,mobile,19:3:26,(DC)HSPA+ * 42.2 Mbps,-97,-84,-57,28%,50%,Connected,no activity,45.45829986,11.99394729,2639,27200079,25021
349,5/20/18 * 19:3:36,HAVE MOBILE CONNECTION,mobile,19:3:36,(DC)HSPA+ * 42.2 Mbps,-83,-84,-57,53%,50%,Connected,no activity,45.45829986,11.99394729,6158,27203598,25021
350,5/20/18 * 19:3:46,HAVE MOBILE CONNECTION,mobile,19:3:46,(DC)HSPA+ * 42.2 Mbps,-85,-84,-57,50%,50%,Connected,no activity,45.45829986,11.99394729,2639,27200079,25021
351,5/20/18 * 19:3:56,HAVE MOBILE CONNECTION,mobile,19:3:56,(DC)HSPA+ * 42.2 Mbps,-105,-84,-57,14%,49%,Connected,no activity,45.45829986,11.99394729,65535,2147483647,65535
352,5/20/18 * 19:4:6,HAVE MOBILE CONNECTION,mobile,19:4:6,UMTS * 384 kbps,-93,-84,-57,35%,49%,Connected,no activity,45.45829986,11.99394729,6158,27203598,25021
353,5/20/18 * 19:4:16,HAVE MOBILE CONNECTION,mobile,19:4:16,(DC)HSPA+ * 42.2 Mbps,-79,-84,-57,60%,49%,Connected,no activity,45.45829986,11.99394729,1867,27199307,25021
354,5/20/18 * 19:4:27,HAVE MOBILE CONNECTION,mobile,19:4:27,(DC)HSPA+ * 42.2 Mbps,-91,-84,-57,39%,49%,Connected,no activity,45.45829986,11.99394729,6209,27203649,25021
355,5/20/18 * 19:4:37,HAVE MOBILE CONNECTION,mobile,19:4:37,UMTS * 384 kbps,-91,-84,-57,39%,49%,Connected,no activity,45.45829986,11.99394729,2639,27200079,25021
356,5/20/18 * 19:4:48,HAVE MOBILE CONNECTION,mobile,19:4:48,(DC)HSPA+ * 42.2 Mbps,-99,-84,-57,25%,49%,Connected,no activity,45.45829986,11.99394729,6158,27203598,25021
357,5/20/18 * 19:4:58,HAVE MOBILE CONNECTION,mobile,19:4:58,(DC)HSPA+ * 42.2 Mbps,-99,-84,-57,25%,49%,Connected,no activity,45.45829986,11.99394729,6158,27203598,25021
358,5/20/18 * 19:5:8,HAVE MOBILE CONNECTION,mobile,19:5:8,(DC)HSPA+ * 42.2 Mbps,-93,-84,-57,35%,49%,Connected,no activity,45.45829986,11.99394729,6209,27203649,25021
359,5/20/18 * 19:5:18,HAVE MOBILE CONNECTION,mobile,19:5:18,(DC)HSPA+ * 42.2 Mbps,-75,-84,-57,67%,49%,Connected,no activity,45.45829986,11.99394729,827,27198267,25021
360,5/20/18 * 19:5:28,HAVE MOBILE CONNECTION,mobile,19:5:28,(DC)HSPA+ * 42.2 Mbps,-71,-84,-57,75%,49%,Connected,no activity,45.45829986,11.99394729,827,27198267,25021
361,5/20/18 * 19:5:38,HAVE MOBILE CONNECTION,mobile,19:5:38,(DC)HSPA+ * 42.2 Mbps,-51,-84,-51,100%,49%,Connected,no activity,45.45829986,11.99394729,828,27198268,25021
